"title","date","body"
"indian,share,rise,echo,global,rally,job,data,dovish,fed","January 7, 2019","summarynse,index,pct,bse,index,pctsix,nifty,stock,trade,lowertitan,gain,strong,updatejan,indian,share,trade,high,monday,reflect,relief,witness,broad,market,jitter,global,economic,slowdown,pacify,strong,job,data,dovish,tone,federal,appetite,get,huge,boost,friday,payroll,report,show,net,job,create,december,federal,reserve,chairman,jerome,powell,say,feed,would,flexible,policy,decision,yearwe,positive,outcome,china,market,show,relatively,well,sign,stability,due,say,deven,choksey,founder,kr,choksey,investment,expect,much,earnings,season,remain,relatively,cautious,front,point,corporate,result,season,set,kick,week,top,software,service,exporters,tata,service,ltd,infosys,ltd,schedule,report,result,december,quarter,jan,jan,broad,nse,index,percent,gmt,benchmark,bse,index,trading,percent,high,titan,company,ltd,tata,motor,ltd,big,gainer,nse,watch,producer,titan,company,ltd,hit,high,may,rise,much,percent,company,say,expect,percent,growth,full,year,jewellery,business,fridayhdfc,bank,share,much,percent,earlier,day,bank,say,deposit,aggregate,dec,billion,rupee,six,fifty,stock,nse,benchmark,index,nifty,trading,low,share,dr,reddys,ltd,slip,nearly,one,percent,indian,rupeessign,chandini,monnappa,bengaluru,edit,rashmi,aichour"
"atp,world,tour,wta,premier,sydney,men,single,seed,progress","January 7, 2019","jan,opta,seed,progress,atp,world,tour,wta,premier,sydney,men,single,match,sunday,seed,seed,rslt,opponent,score,stefanos,tsitsipas,gre,nd,play,start,st,bye,daniil,medvedev,ru,nd,play,jordan,thompson,aus,start,st,bye,diego,arg,nd,play,start,st,bye,gilles,simon,fra,nd,play,start,st,bye,alex,de,minaur,au,st,play,dusan,lajovic,srb,start,lucas,pouille,fra,st,play,andrey,rublev,rus,start,marton,fucsovics,hun,st,play,james,duckworth,aus,start,andreas,seppi,ita,st,play,jeremy,chardy,fra,start,note,time,gmtour"
"norway,oda,field,reserve,estimate,cut,percent,npd","January 7, 2019","oslo,jan,reserve,norways,oda,field,operate,spirit,energy,reduce,percent,norwegian,petroleum,npd,say,mondaythe,field,expect,start,operation,february,march,estimate,hold,million,barrel,oil,estimate,million,boe,main,centrica,plan,submit,norwegian,centrica,own,percent,spirit,energy,germany,stadtwerke,muenchen,hold,remain,percentan,npd,spokesman,say,estimate,late,figure,available,operator,continue,assess,size,field,locate,southern,part,norwegian,sector,north,sea,develop,use,subsea,tieback,facility,link,ula,field,operate,aker,bpthe,partner,oda,licence,also,include,aker,bp,suncor,energy,faroe,petroleum,plan,sell,gas,injection,ula,export,oil,teesside,nerijus,adomaitis,edit,jason,neelyour"
"gold,price,inch,feed,stance,revives,risk,appetite","January 7, 2019","bengaluru,jan,gold,price,edge,monday,equity,rise,recovery,risk,appetite,follow,comment,federal,reserve,chairman,jerome,powell,central,bank,would,patient,flexible,steer,course,interest,spot,gold,drop,percent,per,ounce,gmt,gold,future,percent,per,ounce,spot,palladium,cross,key,per,ounce,level,first,time,hit,record,high,per,ounce,friday,feed,chairman,friday,seek,ease,market,concern,central,bank,ignore,sign,economic,slowdown,say,aware,risk,would,patient,flexible,policy,decision,year,asian,share,get,rouse,start,monday,dovish,turn,feed,strong,job,data,soothe,market,bad,fear,global,outlook,employer,hire,worker,month,december,boost,wage,point,sustained,strength,economy,could,ease,fear,sharp,slowdown,growth,dollar,index,track,greenback,major,peer,inch,chinese,official,meet,trade,start,later,monday,first,facetoface,talk,year,president,donald,trump,pledge,sunday,bend,demand,wall,southern,border,mexico,say,barrier,could,make,steel,instead,concrete,potential,compromise,democrat,refuse,fund,trump,also,say,trade,talk,china,go,well,weakness,chinese,economy,give,beijing,reason,work,deal,holding,spdr,gold,world,large,goldbacked,fund,rise,percent,thursday,uk,prime,minister,theresa,may,say,sunday,britain,would,uncharted,territory,brexit,deal,reject,parliament,later,month,little,sign,sceptical,lawmaker,analyst,bank,america,merrill,lynch,note,global,equity,market,lose,trillion,january,last,year,record,billion,flow,stock,six,week,gold,discount,india,widen,twomonth,high,last,week,price,surge,sixmonth,peak,demand,remain,subdue,due,year,ahead,gmt,ism,pmisign,sathya,narayanan,bengaluru,edit,joseph,radfordour"
"asom,gana,parishad,quits,nda,row","January 7, 2019","delhi,asom,gana,parishad,quit,prime,minister,narendra,modis,rule,national,democratic,alliance,monday,protest,bid,give,hundred,thousand,nonmuslims,country,say,last,week,government,determine,pas,bill,parliament,relax,rule,hindus,nonmuslim,minority,bangladesh,pakistan,become,citizen,call,bill,discuss,parliament,tuesday,attempt,modis,hindu,bharatiya,janata,party,bjp,boost,hindu,voter,base,ahead,national,election,due,maythe,agp,base,assam,indias,northeast,become,fourth,ally,quit,rule,nda,year,variety,erupt,recent,month,monday,assam,movement,illegal,immigrant,religion,bangladesh,simmer,decade,resident,blame,eating,resource,job,estimate,million,people,assam,trace,root,bangladesh,pakistan,india,helpthe,home,minister,clearly,tell,try,get,bill,pass,tomorrow,there,question,stay,bjp,anymore,agp,president,atul,bora,tell,reporter,delhithe,bjp,number,assam,assembly,stay,power,state,agp,pullout,regional,party,could,help,galvanise,anger,amongst,many,ethnic,assamese,oppose,give,migrant,come,india,could,hurt,bjps,goal,sharply,increase,seat,northeast,region,country,national,electionat,least,two,party,leave,bjp,fold,already,largely,agree,ally,main,opposition,congress,hope,take,modi,unite,front,say,muslimsthe,bjp,say,favour,safeguard,ethnic,assamese,also,want,give,hindu,bangladesh,growth,hindu,population,assam,overtaken,try,save,assam,jinnah,bjp,leader,assam,minister,himanta,biswa,sarma,say,refer,pakistan,founder,muhammad,ali,jinnah,carve,pakistan,india,win,british,colonial,rule,report,krishna,da,edit,alison"
"catherine,deneuve,get,million,saint,laurent,gown,auction","January 24, 2019","paris,bead,dress,worn,catherine,deneuve,first,meet,alfred,hitchcock,dozen,glamorous,gown,sell,auction,paris,french,actress,part,close,oneofakind,style,craft,close,friend,yves,saint,laurent,include,shimmer,gold,number,worn,deneuve,oscarsthe,auction,raise,euro,million,accord,auction,house,deneuve,beautiful,actress,always,well,dressed,saint,laurent,unexpected,see,dress,possibly,even,buy,one,could,find,size,isabelle,lugagne,yearold,retire,tell,file,photo,actor,catherine,deneuve,arrive,fashion,house,saint,laurents,show,paris,fashion,week,paris,france,september,mahefile,photofile,photo,actor,catherine,deneuve,arrive,fashion,house,saint,laurents,show,paris,fashion,week,paris,france,september,mahefile,tabthe,belle,de,jour,actress,fashion,fan,often,spot,parisian,catwalk,show,put,dress,sale,part,house,normandy,northern,france,store,say,fund,use,forsaint,laurent,one,th,centuries,designer,tuxedos,woman,le,smoke,meet,actress,die,aside,lot,haute,couture,look,item,sale,online,auction,run,jan,reporting,jeevan,ravindran,write,john,irish,edit,andrew,heavensour"
"bank,china,sell,bln,perpetual,bond,pct,yield,trader","January 25, 2019","shanghai,jan,bank,china,ltd,china,lender,sell,billion,yuan,worth,perpetual,bond,friday,percent,yield,trader,say,first,issuance,perpetual,bond,chinese,banka,source,previously,tell,bond,would,likely,price,range,percent,banking,insurance,regulator,last,week,give,bank,china,approval,issue,bond,seek,boost,bank,capital,adequacy,encourage,lending,attempt,boost,economic,growthsign,andrew"
"ericsson,beat,forecast,cost,cut,demand","January 25, 2019","stockholm,sale,profit,margin,forecast,friday,help,cost,cut,well,expect,demand,mobile,operator,telecoms,result,top,fourth,straight,quarter,swedish,company,say,increase,research,spending,also,downturn,heavy,loss,network,sale,peak,middle,decade,ericsson,slash,cost,ready,cycle,network,upgrades,appear,kick,demand,charge,cost,related,revamp,business,support,system,bss,unit,ericssons,operate,margin,rise,percent,percent,previous,quarter,fourth,quarter,company,count,chinese,market,leader,huawei,hwtul,finlands,nokiaas,main,rival,analyst,think,could,benefit,western,suspicion,huawei,washington,allege,gear,could,use,beijing,chief,financial,officer,carl,mellander,tell,far,impact,huaweis,troubleswe,see,anything,order,book,say,telephone,interview,add,expected,growth,percent,ericssons,main,radio,access,network,run,market,project,percent,yearwe,try,strong,offering,customer,stay,away,push,help,ericsson,narrow,operate,loss,billion,swedish,crown,million,fourth,quarter,compare,billion,crown,loss,year,earlier,billion,loss,forecast,poll,rise,billion,crown,billion,year,earlier,forecast,month,company,say,would,book,provision,billion,crown,fourth,quarter,fail,revamp,lossmaking,bs,unit,part,digital,service,business,provide,realtime,charge,billing,share,rise,percent,follow,result,rise,percent,stoxx,europe,technology,index,company,also,propose,dividend,crown,per,share,line,analyst,poll,say,posted,underlying,sale,growth,first,time,five,helena,soderpalm,olof,swahnberg,write,michael,kahn,edit,david,goodman,mark,potterour"
"china,say,soros,criticism,xi","January 25, 2019","beijing,george,soros,criticism,chinese,president,xi,jinping,china,foreign,ministry,say,friday,investor,call,xi,world,dangerous,opponent,promotes,liberal,cause,charity,say,speech,thursday,world,economic,forum,davos,china,wealthy,strongest,advance,regime,worldthis,make,xi,jinping,dangerous,opponent,society,soros,ministry,hua,chunying,ask,comment,say,remark,invert,wrong,worth,refutingwe,hope,relevant,american,correct,attitude,hold,objective,rational,correct,opinion,china,hua,told,reporter,regular,briefingxi,preside,crackdown,dissent,come,power,hundred,lawyer,activist,detain,dozen,say,xi,wield,chinese,technology,company,develop,artificial,nascent,social,credit,system,would,allow,china,oneparty,state,reign,supremehe,say,president,donald,trump,drop,trade,dispute,country,focus,china,crack,chinese,technology,firm,huawei,co,ltd,hwtul,zte,corp,could,use,assert,say,would,create,social,credit,system,reward,punish,use,technology,record,various,measure,financial,credit,personal,behavior,corporate,system,rollout,attracted,headline,spark,george,orwell,novel,nineteen,eightyfour,critic,say,could,massively,increase,rule,communist,party,already,strict,expert,say,system,remain,early,stage,could,help,tackle,social,problem,like,fraud,food,government,trump,pursue,strategy,counter,see,china,grow,threat,economic,include,tariff,billion,dollar,worth,chinese,good,base,finding,property,force,technology,transfer,meansa,bipartisan,group,lawmaker,recently,introduce,bill,would,ban,sale,chip,component,huawei,zte,chinese,company,violate,sanction,export,control,lawszte,huawei,view,suspicion,united,state,fear,switch,gear,could,use,spy,call,hysteria,deny,trade,michael,martina,edit,robert,birselour"
"argentina,coach,hopeful,messi,return,national,team","January 25, 2019","rio,de,janeiro,argentina,coach,lionel,scaloni,say,good,feeling,lionel,messis,possible,return,soccer,talk,barcelona,forward,possible,return,exilemessi,take,sabbatical,national,side,another,world,cup,argentina,knock,second,win,one,game,fourhe,say,whether,return,copa,america,brazil,june,interim,coach,say,thursday,draw,hopeful,inspire,forward,might,return,march,friendlywe,speak,leo,day,march,list,time,speak,scaloni,tell,reporter,hope,want,happy,good,desperate,end,trophy,drought,date,back,last,copa,america,draw,group,upcoming,tournament,alongside,colombia,paraguay,invited,side,qatarhosts,brazil,play,face,peru,venezuela,bolivia,group,uruguay,japan,ecuador,reign,champion,chile,group,creporting,andrew,downie,edit,greg"
"fifty,shade,author,announces,steamy,cinderella,romance","January 25, 2019","los,angeles,author,fifty,shade,grey,novel,return,erotic,book,call,cinderella,romance,st,mister,novel,british,author,el,james,publish,britain,north,america,april,publisher,vintage,book,say,story,set,london,eastern,europe,center,englishman,fall,mysterious,musically,gift,young,woman,recently,arrive,england,publisher,saidauthor,el,james,pose,premiere,film,fifty,shade,darker,los,angeles,california,february,tabim,excite,finally,get,passionate,romance,world,james,say,statement,cinderella,story,century,maxim,alessia,lead,journey,hope,reader,sweep,away,thrill,sensual,talejamess,fifty,shade,trilogy,feature,bondage,discipline,dominance,submission,bdsm,first,publish,shot,top,bestseller,list,world,million,copy,soldthe,novel,make,three,movie,universal,picture,take,billion,global,box,office,socalled,mommy,porn,drew,mainstream,female,audience,also,provoke,debate,line,erotica,emotional,sexual,abusethere,word,thursday,whether,mister,would,adapt,movie,neither,universal,vintage,unit,penguin,random,house,respond,query,whether,screen,jill,serjeant,edit,diane,craftour"
"starbucks,top,sale,forecast,holiday,drink,make,comeback","January 25, 2019","starbucks,exceed,wall,street,forecast,quarterly,sale,thursday,lead,popularity,drink,united,state,growth,cool,crowd,market,coffee,housesthe,world,large,coffee,chain,say,listened,customer,bring,back,much,love,cup,holiday,favourites,peppermint,mocha,lattes,final,three,month,approach,deliver,result,create,momentum,provide,solid,foundation,future,quarter,starbucks,chief,executive,officer,kevin,johnson,say,conference,call,company,battle,highend,coffee,house,small,upstart,unite,state,roll,promotion,especially,slow,afternoon,pull,beverage,draft,nitro,cold,brew,aim,create,beerlike,experience,successful,company,say,morning,afternoon,sale,best,five,company,increase,focus,customer,service,mobile,app,also,help,boost,sale,starbucks,executive,company,sale,rise,percent,top,analyst,average,estimate,percent,increase,accord,ibes,data,believe,solid,quarter,another,quarter,reinforce,view,turnaround,show,progress,gain,steam,edward,jones,analyst,brian,yarbrough,saidsales,starbucks,americas,business,reach,record,billion,three,month,end,dec,sale,china,second,big,market,also,show,increasein,china,company,compete,local,brand,like,luckin,coffee,sale,starbucks,cafes,beat,estimate,drive,mainly,store,opening,delivery,program,support,store,chinese,citiesfor,graphic,starbucks,sale,growth,china,click,share,last,high,percent,afterhours,trading,thursday,ease,percent,advance,earlierthe,companys,quarterly,net,revenue,climb,percent,billion,beat,analyst,forecast,billionnet,earnings,starbucks,fell,million,billion,year,earlier,reflect,nearly,billion,gain,last,year,sale,onetime,item,company,earn,cent,per,share,beat,estimate,nivedita,balu,bengaluru,edit,sai,sachin"
"tennis,djokovic,destroy,pouille,set,nadal,showdown","January 25, 2019","melbourne,rampant,novak,djokovic,complete,stunning,demolition,lucas,pouille,friday,storm,seventh,australian,final,set,title,match,rafa,nadalthe,sixtimes,champion,best,one,hour,minute,procession,give,hapless,pouille,brutal,lesson,grand,slam,tennis,extend,perfect,semifinal,record,melbourne,line,precision,djokovic,break,thseeded,frenchman,seven,time,yet,never,look,danger,concede,break,pointtop,seed,djokovic,claim,match,second,match,point,pouille,net,serb,face,nadal,search,record,seventh,title,toby,davisour"
"weak,intel,outlook,stoke,fear,chip,slowdown","January 25, 2019","intel,corp,forecast,revenue,profit,analyst,estimate,miss,sale,estimate,thursday,hit,slowdown,china,sluggish,demand,data,centre,modem,chipsthe,company,share,fell,percent,extend,trading,news,stoke,fear,industry,slowdown,sale,warning,apple,inc,samsung,co,ltd,taiwan,co,ltd,earlier,month,point,stagnate,smartphone,demand,cool,chinese,fear,lift,briefly,earlier,week,quarterly,result,texas,inc,xilinx,inc,lam,research,corp,intels,report,thursday,share,small,rival,advance,micro,device,report,result,next,tuesday,nvidia,corp,fellintel,say,weak,demand,china,hurt,company,data,centre,chip,business,driven,growth,recent,year,pc,sale,slow,cloudbased,service,become,popularin,interview,intel,interim,chief,executive,bob,swan,say,data,centre,provider,tend,make,large,purchase,spurt,spend,time,digest,chip,build,china,fell,buyer,especially,cloud,compute,vendor,seem,buy,chip,earlier,usual,last,year,fear,uschina,trade,tension,swan,say,cloud,compute,vendor,continue,usual,buying,pattern,year,addedi,believe,earlier,buy,chinese,cloud,customer,servertype,product,course,second,third,quarter,last,year,swan,say,overall,would,say,prospect,health,industry,bright,theyve,ever,digest,periodthat,digestion,period,could,last,second,half,year,intels,management,say,expect,data,centre,growth,pick,see,cloud,company,focus,optimise,data,centre,deploy,stifel,analyst,kevin,cassidy,tell,reutersfor,year,intel,insulate,swing,apple,iphone,supply,chain,major,supplier,sole,provider,iphone,modems,connect,phone,wireless,data,network,earlier,month,apple,cut,revenue,forecast,cite,weak,demand,chinaswan,say,intels,modem,business,grow,percent,last,year,still,come,million,million,target,modem,unit,fantastic,growth,weaker,expect,result,impact,revenue,quarter,swan,saidintel,forecast,revenue,billion,adjusted,earnings,cent,per,share,analyst,average,expecting,revenue,billion,profit,per,share,accord,ibes,data,macro,look,good,moment,get,bad,intel,could,see,downside,outlook,say,kinngai,chan,analyst,summit,insight,search,permanent,ceo,last,six,month,last,june,thenceo,brian,krzanich,resign,probe,another,intel,employeei,convince,board,close,ceo,future,believe,management,team,employee,rally,take,company,whole,level,swan,say,conference,call,investor,meantime,distracted,revenue,data,centre,business,come,billion,billion,accord,financial,data,analytics,firm,client,compute,business,include,sale,pc,maker,billion,miss,factset,estimate,income,billion,per,share,fourth,quarter,end,dec,compare,loss,million,cent,per,share,year,earliernet,revenue,rise,billion,billion,miss,estimate,item,company,earn,per,share,report,sonam,rai,bengaluru,stephen,nellis,san,francisco,edit,sriraj,kalluvila,richard,chang,tom,brownour"
"heat,wave,brings,blackout,melbourne,halt,play,australian","January 25, 2019","melbourne,jan,scorching,suspend,play,australian,tennis,grand,slam,melbourne,friday,expect,hot,day,decade,weekold,heat,wave,bring,power,outage,leave,street,bare,business,go,alert,mercury,creep,towards,expect,maximum,degree,celsius,high,black,saturday,bushfires,kill,people,state,slam,australian,tennis,match,suspend,outside,court,melbourne,park,albert,reserve,tournament,organiser,say,social,mediait,second,day,heat,affect,play,roof,rod,laver,arena,close,thursday,womens,semi,final,matchbut,blister,heat,stop,world,japan,naomi,osaka,take,practice,court,early,ahead,saturdays,womens,final,face,world,number,czech,petra,expect,gather,later,day,men,semi,final,world,novak,djokovic,lucas,pouille,france,rank,fire,official,state,north,set,danger,rating,extreme,bushfires,rag,control,eastern,timbarra,prompt,emergency,warn,campersin,southern,island,state,tasmania,official,issue,eight,emergency,get,lot,fire,landscape,state,fire,official,andrew,mcguinness,tell,abc,fire,quite,large,already,see,quite,nasty,fire,weather,victoria,home,million,people,roll,power,outage,two,hour,could,hit,home,blackout,thursday,adelaide,capital,south,australia,saw,hit,surpassing,record,set,australias,power,operator,order,industrial,user,ease,back,reduce,pressure,victoria,grid,include,aluminium,smelter,own,alcoa,town,people,sit,umbrellas,outside,melbourne,cafe,usually,heave,midday,ice,cream,melt,slowly,openair,store,front,ben,jerry,business,bank,patron,cool,ahead,long,weekend,anchor,saturdays,national,holiday,australia,daydays,like,attract,customer,say,charlotte,jobling,ice,bar,trendy,fitzroy,street,bite,quiet,people,likely,come,hopeful,fullon,even,melanie,burton,sonali,paul,melbourne,edit,clarence"
"mastercard,nudge,visa,offer,buy,british,payment,firm,earthport","January 25, 2019","jan,mastercard,inc,make,million,pound,million,bid,take,payment,firm,earthport,friday,scupper,rival,visa,inc,attempt,buy,british,offer,percent,premium,visa,million,pound,director,offer,withdrawn,visa,proposal,company,say,poundssign,bengaluru,edit,saumyadeb"
"german,government,slash,economic,growth,forecast,percent,source","January 25, 2019","berlin,german,government,cut,economic,growth,forecast,percent,percent,government,source,say,fridaythe,government,expect,economy,grow,percent,source,michael,nienaber,holger,hansen,write,thomas,seythal,editing,paul,carrel,michelle,martinour"
"russia,seal,position,top,crude,oil,supplier,china,hold,saudi,arabia","January 25, 2019","russia,come,chinas,large,crude,oil,supplier,december,cement,top,spot,third,year,row,ahead,rival,saudi,arabia,custom,data,show,russia,reach,million,ton,million,barrel,per,day,december,percent,million,ton,year,earlier,accord,data,general,customsfor,full,year,russian,import,rise,million,ton,million,bpd,percent,million,ton,demand,russian,crude,support,rise,throughput,china,private,refiner,favor,russian,grade,espo,also,force,china,import,less,country,iran,oil,giant,rosneft,also,market,espo,grade,sign,long,term,supply,deal,state,oil,company,chemchina,arabia,supply,china,million,ton,december,million,bpd,percent,million,ton,year,earlierfor,opecs,top,supplier,boost,shipment,china,percent,million,ton,million,bpdthat,mean,russias,lead,saudi,arabia,supply,china,almost,double,bpd,bpd,year,earlierus,shipment,china,hit,trade,war,two,nation,come,zero,december,import,percent,bpdchinese,oil,trader,unipec,plan,resume,crude,shipment,china,march,report,supply,china,tumble,percent,million,ton,bpd,opec,member,production,fell,low,amid,lack,investment,fleeing,import,million,ton,december,bpd,percent,year,year,iranian,import,drop,million,ton,bpd,percent,united,state,impose,sanction,tehran,dispute,nuclear,country,grant,waiver,sanction,iranian,oil,import,allow,buy,bpd,oil,day,meng,meng,chen,aizhu,additional,writing,tom,daly,edit,joseph,radfordour"
"focusge,urge,speedy,fix,power,turbine,blade,say,blade,break,source","January 25, 2019","summaryge,offer,extend,warranty,coverage,turbinesge,say,blade,break,fb,turbine,hour,ge,say,executing,plan,fix,blade,issue,ge,say,customer,feedback,positiveby,alwyn,scottnew,york,jan,general,electric,co,advise,buyer,big,power,turbine,switch,faulty,blade,sooner,expect,disclosed,blade,break,accord,review,people,brief,matterthe,second,blade,break,previously,report,involve,earlier,turbine,model,similar,break,last,september,severely,damage,turbine,texas,shut,two,month,repairsthe,defective,blade,issue,affect,ges,turbine,technology,cost,billion,dollar,develop,challenge,face,chief,executive,larry,culp,try,revive,profit,share,price,yearold,advice,fix,problem,curb,turbine,use,utility,accord,source,utility,use,ge,turbine,revenue,stream,power,plantsat,private,meeting,florida,london,last,month,ge,executive,say,company,offering,extend,warranty,coverage,make,spare,part,available,ease,concern,insurers,lender,utility,interested,buying,turbine,accord,ge,executive,slideshow,three,people,attend,meeting,say,sign,tell,turbine,atrisk,blade,run,few,hour,depend,individual,plant,shut,blade,accord,two,people,attend,meeting,ge,say,advised,customer,change,ge,previous,guidance,blade,hoursthe,executive,also,say,meeting,blade,break,power,plant,ge,fb,turbine,similar,technology,ha,turbine,break,texas,break,prompt,ge,work,protective,coating,alter,heat,treatment,process,part,second,showedge,tell,blade,break,ge,know,first,problem,would,also,afflict,ha,modelsthe,ha,component,initial,fb,issue,occur,ha,unit,begin,ship,rootcause,analysis,process,determine,component,issue,impact,fb,fleet,ha,ge,say,statement,reutersge,decline,provide,detail,blade,break,usage,say,execute,plan,lay,fix,blade,issue,ge,say,statement,feedback,customer,positive,continue,choose,ha,remain,fleet,advanced,technology,turbine,world,todaythe,detail,ges,meeting,come,ge,instal,blade,fb,ha,turbine,accord,person,familiar,matter,fewer,estimate,blade,break,texas,prompt,warn,turbine,risk,blade,previously,report,ge,find,oxidation,problem,break,develop,fix,failure,back,use,ge,turbine,reduces,much,produce,threat,revenue,profit,exelon,corp,pseg,power,llc,chubu,electric,power,co,inc,others,ton,ge,machine,form,core,modern,gasfired,power,plant,accord,utility,industry,chubu,electric,say,learn,blade,problem,six,ge,turbine,last,october,operation,time,one,two,plant,use,ge,ha,turbine,expect,enough,reserve,capacity,generate,sufficient,meet,demand,winter,spokesman,tell,say,chubu,tally,financial,impact,depend,long,plant,would,shut,replace,blade,expect,repair,complete,end,power,exelon,base,united,state,decline,comment,would,affect,themge,continue,sell,turbine,slump,market,big,power,plant,lose,share,rival,mitsubishi,hitachi,power,system,siemens,ag,ge,say,booked,order,three,large,turbine,last,monthges,share,price,fell,ge,reveal,blade,issue,texas,september,say,teethe,problem,uncommon,technology,would,require,minor,fix,ge,say,would,set,aside,million,repair,warranty,day,break,texas,become,know,de,france,sa,shut,ha,turbine,replace,blade,edf,respond,request,commentat,london,meeting,insurance,industry,people,gather,oakpaneled,old,library,room,lloyd,london,december,accord,source,speak,condition,anonymity,discus,power,executive,marcus,scholz,tom,dreisbach,give,ge,turbine,technology,turbine,ge,advise,power,customer,inspect,turbine,socalled,generation,blade,hour,use,ge,say,improved,blade,know,generation,design,last,hour,page,dreisbach,say,generation,blade,break,fail,hour,part,treat,special,coating,inspected,hour,crack,still,observe,saidge,inspect,turbine,hour,early,stage,crack,observe,saidsign,alwyn,scott,additional,reporting,yuka,obayashi,tokyo,edit,joe,white,edward,tobinour"
"hungary,russia,modify,financing,paks,nuclear,plant,expansion,minister","January 25, 2019","budapest,jan,hungary,russia,work,change,finance,hungary,plan,expansion,paks,nuclear,power,plant,partly,eu,concern,hungarian,minister,charge,project,say,suli,tell,news,conference,hungary,start,repay,loan,two,block,connect,grid,begin,finance,ministry,budapest,moscow,work,modify,funding,suli,say,change,approve,hungarys,marton,dunai,edit,jason,neelyour"
"australia,lose,early,wicket,edge,front,first,test","January 25, 2019","brisbane,australia,jan,australia,bat,frailty,quickly,expose,sri,lanka,marnus,travis,head,steady,inning,help,host,reach,four,tea,day,two,series,daynight,test,gabba,head,tea,australia,hold,lead,run,lose,overnight,batsman,first,three,over,marcus,harris,could,add,four,run,overnight,score,chip,simple,catch,lahiru,thirimanne,point,lahiru,kumara,first,nathan,lyon,one,fell,three,over,later,edge,suranga,lakmal,kusal,mendis,second,slip,take,catch,diving,forward,reduce,australia,head,survive,big,appeal,lbw,early,inning,settle,unbroken,run,give,australia,bundle,sri,lanka,two,session,cummins,pick,australian,bowler,claim,jhye,richardson,make,impressive,debut,australia,roll,sri,lanka,over,dinesh,chandimal,toss,elect,reply,begin,tricky,condition,light,thursday,joe,burn,make,edge,slip,lakmal,usman,khawaja,fell,minute,close,play,stumps,spinner,dilruwan,pererasign,greg"
"hughes,lead,point,barrage,syracuse,top,miami","January 25, 2019","syracuse,can,seasonhigh,pointer,pull,away,second,half,victory,home,miami,atlantic,coast,conference,matchup,thursday,elijah,hughes,lead,longrange,barrage,go,arc,way,gamehigh,point,match,season,highthe,orange,acc,also,finish,season,high,assist,block,shot,lead,scorer,tyus,battle,ppg,hold,point,dish,seasonhigh,nine,struggled,field,percent,famed,syracuse,zone,go,pointer,percent,guard,dejan,vasiljevic,lead,hurricane,point,lead,scorer,guard,chris,lykes,manage,pull,away,point,halftime,lead,double,digit,first,time,battle,hit,free,throw,technical,foul,miami,coach,jim,larranaga,orange,lead,many,thatmiami,lead,midpoint,first,half,thanks,sharp,threepoint,shooting,syracuse,go,run,advantage,settle,lead,breakthe,orange,arc,team,first,half,guard,frank,howard,buddy,boeheim,combine,go,pointer,especially,key,early,go,battle,hold,scoreless,go,field,first,son,orange,coach,jim,boeheim,finish,shot,percent,first,half,get,two,point,lykes,enjoyed,rebound,advantage,cushion,offensive,boardfield,level,mediaour"
"morocco,widen,dirham,currency,band,condition,permitimf","January 25, 2019","rabat,jan,morocco,widen,band,dirham,economic,condition,permit,monetary,fund,say,report,thursday,quote,moroccan,central,bank,official,could,reach,commentin,january,kingdom,widen,band,dirham,trade,hard,currency,percent,either,side,reference,price,previous,percent,want,make,export,protect,foreign,exchange,intend,move,next,phase,reform,purpose,soon,economic,condition,allow,central,bank,governor,abdellatif,jouahri,finance,minister,mohamed,say,letter,include,report,publish,monetary,fund,imfsuch,transition,help,economy,well,absorb,potential,external,shock,preserve,support,say,letter,imf,chief,christine,give,datesign,ahmed,eljechtimi,edit,ulf,laessing,kevin,liffeyour"
